id,url,initial-eval,final-eval,error
7078803,https://gist.github.com/c4pt0r/7078803,Success,,
721611,https://gist.github.com/quandyfactory/721611,TclError,,
1088273,https://gist.github.com/astanin/1088273,ImportError,ImportError,
207664884c93c4fa7d7c,https://gist.github.com/lelandbatey/207664884c93c4fa7d7c,Success,,
3971694,https://gist.github.com/dmjio/3971694,Success,,
5167728,https://gist.github.com/dbr/5167728,ImportError,ImportError,
1283366,https://gist.github.com/amjith/1283366,IndentationError,,
276ef6c72e29e765e82fbecc816c068b,https://gist.github.com/omuomugin/276ef6c72e29e765e82fbecc816c068b,IndentationError,,
8511d6584d18061338ff2ca415c6adfb,https://gist.github.com/abhijithnarayanan/8511d6584d18061338ff2ca415c6adfb,EOFError,,
367ff95d4d3d3770fa7b,https://gist.github.com/RobertKolner/367ff95d4d3d3770fa7b,ImportError,ImportError,
7ad3a91b1b49fe2682d7,https://gist.github.com/cindygis/7ad3a91b1b49fe2682d7,ImportError,ImportError,
8593929ed02435aed107,https://gist.github.com/pypykim/8593929ed02435aed107,ImportError,Success,
f90420d6c27ffe1f7c83,https://gist.github.com/eneldoserrata/f90420d6c27ffe1f7c83,NameError,,
38abe25c4be131851c14,https://gist.github.com/mcarrara3/38abe25c4be131851c14,ImportError,AttributeError,
98c563688fa6cea1fd517170f97988ab,https://gist.github.com/secrary/98c563688fa6cea1fd517170f97988ab,EOFError,,
571638e8057d2ae77d08c11785640443,https://gist.github.com/paspo/571638e8057d2ae77d08c11785640443,ImportError,Success,
3599025,https://gist.github.com/zeffii/3599025,ImportError,ImportError,
1950581,https://gist.github.com/rufuspollock/1950581,Success,,
b4c7f2e0c13659480393,https://gist.github.com/thinkxl/b4c7f2e0c13659480393,Success,,
2f8370ee83ab074f5b5e,https://gist.github.com/rogererens/2f8370ee83ab074f5b5e,ImportError,ImportError,
11005373,https://gist.github.com/corbands/11005373,NameError,,
9714475f1b3bc224ea063af81566d873,https://gist.github.com/Mostafa-Hamdy-Elgiar/9714475f1b3bc224ea063af81566d873,Success,,
af5bc4fae39b16f8d505,https://gist.github.com/p2or/af5bc4fae39b16f8d505,ImportError,ImportError,
f77f094032110a7b51e7,https://gist.github.com/EricIO/f77f094032110a7b51e7,ImportError,Success,
45b23060615f120581e0,https://gist.github.com/bretanac93/45b23060615f120581e0,IOError,,
6444684,https://gist.github.com/snim2/6444684,Success,,
d9a5b556da605a5ce195,https://gist.github.com/kounoike/d9a5b556da605a5ce195,ImportError,IOError,
2a8e87d6cfd70d4e56169fc5ffd980e8,https://gist.github.com/blha303/2a8e87d6cfd70d4e56169fc5ffd980e8,TypeError,,
4471849,https://gist.github.com/bentsai/4471849,ImportError,AttributeError,
e7428c058142b86bb9db,https://gist.github.com/lealhugui/e7428c058142b86bb9db,Success,,
1685580,https://gist.github.com/taudep/1685580,ImportError,ImportError,
fedd01589636d9c84c1b,https://gist.github.com/jjangsangy/fedd01589636d9c84c1b,IndentationError,,
7482313,https://gist.github.com/alexmic/7482313,ImportError,Success,
1312196,https://gist.github.com/jasenguyen/1312196,NameError,,
4043334,https://gist.github.com/michaeluhl/4043334,ImportError,ImportError,
72c7938230537b4f8a4c,https://gist.github.com/srli/72c7938230537b4f8a4c,ImportError,ImportError,
8561329,https://gist.github.com/Lucarios11/8561329,EOFError,,
6504557,https://gist.github.com/booxood/6504557,ImportError,ImportError,
835862,https://gist.github.com/ericflo/835862,ImportError,Success,
5132283,https://gist.github.com/akuwano/5132283,SyntaxError,,
83a1730e89f1a7341c01caff91f67c05,https://gist.github.com/cptangry/83a1730e89f1a7341c01caff91f67c05,SyntaxError,,
4131398,https://gist.github.com/bayerj/4131398,ImportError,ImportError,
6103966,https://gist.github.com/laserpez/6103966,ImportError,Success,
3922244,https://gist.github.com/gromgull/3922244,NameError,,
1351047,https://gist.github.com/amueller/1351047,ImportError,ImportError,
3826155,https://gist.github.com/bosim/3826155,SyntaxError,,
8470123,https://gist.github.com/reorx/8470123,ImportError,ImportError,
10107280,https://gist.github.com/takeshixx/10107280,Success,,
3529628,https://gist.github.com/vadviktor/3529628,SyntaxError,,
1da13f548200d9fb2b06,https://gist.github.com/Boot-Error/1da13f548200d9fb2b06,ImportError,ImportError,
0ec35b0839801dca4a40,https://gist.github.com/anandology/0ec35b0839801dca4a40,Success,,
9095575,https://gist.github.com/MichaelDiBernardo/9095575,ImportError,Success,
7719991351343a92aa7b654d2b36c8db,https://gist.github.com/koppi/7719991351343a92aa7b654d2b36c8db,ImportError,ImportError,
5995026,https://gist.github.com/robmathers/5995026,IOError,,
3062323,https://gist.github.com/jwf/3062323,IOError,,
b3b4189120d84dec8857,https://gist.github.com/andreasvc/b3b4189120d84dec8857,Success,,
2004790,https://gist.github.com/laiso/2004790,Success,,
d507005f4a55a0487d7f9b4693146d18,https://gist.github.com/tamalsaha/d507005f4a55a0487d7f9b4693146d18,Success,,
1288159,https://gist.github.com/ibeex/1288159,ImportError,Success,
25049,https://gist.github.com/ghoseb/25049,SyntaxError,,
3448918,https://gist.github.com/swairshah/3448918,Success,,
1289286,https://gist.github.com/fabianp/1289286,ImportError,ImportError,
db030013e981c46acb2886060dde607e,https://gist.github.com/brendancol/db030013e981c46acb2886060dde607e,ImportError,ImportError,
7cd166e311992a828675,https://gist.github.com/glombard/7cd166e311992a828675,ImportError,ImportError,
7656236,https://gist.github.com/davidallsopp/7656236,Success,,
c87cc706625b8a54e604fb1024106556,https://gist.github.com/spro/c87cc706625b8a54e604fb1024106556,ImportError,ImportError,
3cb0561707fd2ca1f176,https://gist.github.com/josiahcarlson/3cb0561707fd2ca1f176,ImportError,Success,
3880646,https://gist.github.com/visualmotive/3880646,Success,,
c7a37ca2af52ddac76c8251a8f029673,https://gist.github.com/caitriggs/c7a37ca2af52ddac76c8251a8f029673,ImportError,Success,
a52b036424bd9975d719f224ca8cc8d5,https://gist.github.com/pudquick/a52b036424bd9975d719f224ca8cc8d5,ImportError,ImportError,
6058893,https://gist.github.com/SpaceManiac/6058893,Success,,
4260442,https://gist.github.com/robsears/4260442,ImportError,ImportError,
3129692,https://gist.github.com/amueller/3129692,ImportError,ImportError,
8ddbf3172c1c6ffe0ac8,https://gist.github.com/eternnoir/8ddbf3172c1c6ffe0ac8,Success,,
c0fdb3ddad654b6b0ae2,https://gist.github.com/Zimmux/c0fdb3ddad654b6b0ae2,NameError,,
a0a5dd7bfcaac3d3e9c18e5ea1080b95,https://gist.github.com/yhilpisch/a0a5dd7bfcaac3d3e9c18e5ea1080b95,ImportError,ImportError,
2798682,https://gist.github.com/eliben/2798682,ImportError,ImportError,
bd57b54a5c6903e4a6a2,https://gist.github.com/lpinner/bd57b54a5c6903e4a6a2,ImportError,ImportError,
972677,https://gist.github.com/darktable/972677,Success,,
a7cede3a708e2365b5a1,https://gist.github.com/sebasmagri/a7cede3a708e2365b5a1,ImportError,Success,
1baf2656b83322847005c4d70549cd9d,https://gist.github.com/JustinSDK/1baf2656b83322847005c4d70549cd9d,SyntaxError,,
6599694,https://gist.github.com/Anton-2/6599694,Success,,
7854404,https://gist.github.com/stephan765/7854404,ImportError,ImportError,
1110370,https://gist.github.com/mtrovo/1110370,Success,,
39e27756e1226c2dbd6c36e83b648ec2,https://gist.github.com/timvieira/39e27756e1226c2dbd6c36e83b648ec2,ImportError,Success,
c5ead2b72b2be03eb0ca,https://gist.github.com/Kobold/c5ead2b72b2be03eb0ca,ImportError,ImportError,
019fd5c706e0bc94879f,https://gist.github.com/yarosla/019fd5c706e0bc94879f,ImportError,ImportError,
7105045,https://gist.github.com/jmcarp/7105045,ImportError,Success,
7762552,https://gist.github.com/janetriley/7762552,ImportError,Success,
3925738,https://gist.github.com/lost-theory/3925738,ImportError,NameError,
293449,https://gist.github.com/weaver/293449,ImportError,,
8056423,https://gist.github.com/falcondai/8056423,Success,,
7fec9ec0f3ab405773fc,https://gist.github.com/monoxgas/7fec9ec0f3ab405773fc,Success,,
6316920,https://gist.github.com/kylef/6316920,Success,,
8696746,https://gist.github.com/fmasanori/8696746,SyntaxError,,
827962,https://gist.github.com/ptrv/827962,Success,,
be1af2a53d5d7bbe2c7a,https://gist.github.com/PoisonAlien/be1af2a53d5d7bbe2c7a,SystemExit,,
2835292,https://gist.github.com/dreikanter/2835292,NameError,,
6060034,https://gist.github.com/tedmiston/6060034,IndentationError,,
498628,https://gist.github.com/mhl/498628,SyntaxError,,
5910538,https://gist.github.com/kachayev/5910538,NameError,,
5834912,https://gist.github.com/philfreo/5834912,ImportError,AttributeError,
1316877,https://gist.github.com/ssbarnea/1316877,Success,,
ea02f3b2d1b39d7e606ccf2ad838ef53,https://gist.github.com/Doik/ea02f3b2d1b39d7e606ccf2ad838ef53,ImportError,SystemExit,
2330177,https://gist.github.com/pylemon/2330177,NameError,,
1395810,https://gist.github.com/abahgat/1395810,ImportError,ImportError,
a5fc0bf06bbe656c7291,https://gist.github.com/wendlers/a5fc0bf06bbe656c7291,ImportError,Success,
350ba6411df3be77d32a,https://gist.github.com/pudquick/350ba6411df3be77d32a,OSError,,
1352028,https://gist.github.com/sra448/1352028,ImportError,ImportError,
905137,https://gist.github.com/mopemope/905137,ImportError,ImportError,
2778605,https://gist.github.com/derpston/2778605,ImportError,ImportError,
5746292,https://gist.github.com/thiagomarzagao/5746292,ImportError,NameError,
1564897,https://gist.github.com/ihercowitz/1564897,Success,,
1716699,https://gist.github.com/StanAngeloff/1716699,ImportError,ImportError,
abb7d9275c3eab43456d,https://gist.github.com/Lauler/abb7d9275c3eab43456d,NameError,,
6207507,https://gist.github.com/hannes-brt/6207507,Success,,
1343313,https://gist.github.com/starenka/1343313,ImportError,EOFError,
6b666c05ccb03e9525b4,https://gist.github.com/drgarcia1986/6b666c05ccb03e9525b4,SyntaxError,,
622d6156834182dea145,https://gist.github.com/saifullah-azmi/622d6156834182dea145,Success,,
856179,https://gist.github.com/shnjp/856179,ImportError,Success,
6e1016cc188104d123676ccef3264981,https://gist.github.com/t-ae/6e1016cc188104d123676ccef3264981,ImportError,ImportError,
9cc23ce7c1e5c9e4379e,https://gist.github.com/insomniacUNDERSCORElemon/9cc23ce7c1e5c9e4379e,ImportError,ImportError,
4307382c9faf03b54b9a,https://gist.github.com/cygnetix/4307382c9faf03b54b9a,ImportError,Success,
bcc376fb336b73f24b29,https://gist.github.com/mchirico/bcc376fb336b73f24b29,ImportError,ImportError,
3971102,https://gist.github.com/guilespi/3971102,Success,,
01886b6f79ba0c4dce66,https://gist.github.com/edelvalle/01886b6f79ba0c4dce66,ImportError,ImportError,
4115763,https://gist.github.com/GuyCarver/4115763,ImportError,ImportError,
1372854,https://gist.github.com/SAPikachu/1372854,Success,,
1195953,https://gist.github.com/pamelafox/1195953,SyntaxError,,
6025225,https://gist.github.com/jphalip/6025225,SystemExit,,
8051599,https://gist.github.com/ziadsawalha/8051599,ImportError,Success,
42d5272bf128125b019c45bc2ed3311f,https://gist.github.com/appden/42d5272bf128125b019c45bc2ed3311f,Success,,
b113801cd38a354b06a4ad59e3c14a7f,https://gist.github.com/keithweaver/b113801cd38a354b06a4ad59e3c14a7f,NameError,,
f2e3061545595ce5bee0,https://gist.github.com/pudquick/f2e3061545595ce5bee0,ImportError,,
3077639,https://gist.github.com/igniteflow/3077639,ImportError,ImportError,
274294,https://gist.github.com/kylef/274294,Success,,
97eb37b0bd79941e7556,https://gist.github.com/val314159/97eb37b0bd79941e7556,Success,,
477698,https://gist.github.com/scvalex/477698,ImportError,AttributeError,
7233877,https://gist.github.com/stepchowfun/7233877,Success,,
937534,https://gist.github.com/arokem/937534,ImportError,ImportError,
573013949d3c7b8ff158,https://gist.github.com/dekosuke/573013949d3c7b8ff158,Success,,
841006,https://gist.github.com/wilsaj/841006,ImportError,ImportError,
4755525,https://gist.github.com/samueljackson92/4755525,Success,,
10415576,https://gist.github.com/mprymek/10415576,Success,,
190175,https://gist.github.com/sneeu/190175,NameError,,
5983656,https://gist.github.com/v2e4lisp/5983656,NameError,,
c9eb067454ba16cdc03818e8f2ec26b4,https://gist.github.com/mbarkhau/c9eb067454ba16cdc03818e8f2ec26b4,Success,,
18896,https://gist.github.com/rbonvall/18896,AttributeError,,
7d33894acd9d55412e1f,https://gist.github.com/sebdah/7d33894acd9d55412e1f,Success,,
6307592,https://gist.github.com/Ed-von-Schleck/6307592,Success,,
c0b62eb1e1769317907f,https://gist.github.com/merqurio/c0b62eb1e1769317907f,NameError,,
c7133509af81dad409b79b8c4838f4bd,https://gist.github.com/mic159/c7133509af81dad409b79b8c4838f4bd,ImportError,Success,
2761645,https://gist.github.com/SerhoLiu/2761645,Success,,
5050915,https://gist.github.com/thurloat/5050915,ImportError,Success,
d127197dcfdd8fb888c2,https://gist.github.com/kastnerkyle/d127197dcfdd8fb888c2,ImportError,NameError,
458e1c2b555cc20ad74c,https://gist.github.com/asmaps/458e1c2b555cc20ad74c,IndentationError,,
69e1eaf1fa43503e4be1,https://gist.github.com/onyxfish/69e1eaf1fa43503e4be1,Success,,
5227850,https://gist.github.com/harit-sunrun/5227850,SyntaxError,,
66d88056a9d703928f93,https://gist.github.com/egorf/66d88056a9d703928f93,ImportError,Success,
36834b68b7b4d6366f38,https://gist.github.com/draptik/36834b68b7b4d6366f38,ImportError,AttributeError,
1228183,https://gist.github.com/zengjie/1228183,ImportError,Success,
b3a6f0093ddb1635b39279e9a539ca21,https://gist.github.com/spectras/b3a6f0093ddb1635b39279e9a539ca21,Success,,
d3e36133aeba95e46390,https://gist.github.com/bionikspoon/d3e36133aeba95e46390,SystemExit,,
1901709,https://gist.github.com/jasonrdsouza/1901709,error,,
908a8f99ea5c98cedb4aaf71c7a3324f,https://gist.github.com/VlastimilHovan/908a8f99ea5c98cedb4aaf71c7a3324f,ImportError,ImportError,
1087661,https://gist.github.com/mattoufoutu/1087661,Success,,
fa5755c7f7fa49b47961,https://gist.github.com/alexgorban/fa5755c7f7fa49b47961,ImportError,ImportError,
4635563,https://gist.github.com/andrewgiessel/4635563,ImportError,Success,
5473058,https://gist.github.com/tonysimpson/5473058,ImportError,ImportError,
384c2c41c3a29c637cb6c603d4197f9f,https://gist.github.com/mivade/384c2c41c3a29c637cb6c603d4197f9f,SyntaxError,,
08a31f02fd1282d12b75,https://gist.github.com/n8henrie/08a31f02fd1282d12b75,ImportError,EOFError,
7618477,https://gist.github.com/prat0318/7618477,NameError,,
8044909,https://gist.github.com/ziadsawalha/8044909,Success,,
cc3675d93e4c00e0a24ba30ca10b0e8e,https://gist.github.com/anil826/cc3675d93e4c00e0a24ba30ca10b0e8e,Success,,
6211211,https://gist.github.com/damianavila/6211211,IOError,,
7049748,https://gist.github.com/lukmdo/7049748,SyntaxError,,
8846206,https://gist.github.com/brianckeegan/8846206,ImportError,ImportError,
4698599,https://gist.github.com/Max00355/4698599,Success,,
2821647,https://gist.github.com/miohtama/2821647,IndentationError,,
5075460,https://gist.github.com/metal3d/5075460,NameError,,
ae260a89da5a9b67457b,https://gist.github.com/abijith-kp/ae260a89da5a9b67457b,Success,,
5df669df7b29806ca541,https://gist.github.com/lumaxis/5df669df7b29806ca541,ImportError,ImportError,
1b321eb535a7cd3693d08a695a763595,https://gist.github.com/raulgarreta/1b321eb535a7cd3693d08a695a763595,ImportError,NameError,
10624449,https://gist.github.com/alexbowe/10624449,IOError,,
a214bfee2420960a81e5,https://gist.github.com/tmknom/a214bfee2420960a81e5,ImportError,Success,
6650285,https://gist.github.com/eshizhan/6650285,IOError,,
c1cd5c37acde6bce4fc1,https://gist.github.com/achillean/c1cd5c37acde6bce4fc1,ImportError,APIError,
823887,https://gist.github.com/didip/823887,Success,,
781a8eb20c5b32f8e378353cde4daa51,https://gist.github.com/Nikasa1889/781a8eb20c5b32f8e378353cde4daa51,Success,,
2638271,https://gist.github.com/kisielk/2638271,Success,,
2730487,https://gist.github.com/rahulkmr/2730487,NameError,,
1674794,https://gist.github.com/jasonrdsouza/1674794,EOFError,,
fe77acaa6a30cd51e2b8,https://gist.github.com/benitogf/fe77acaa6a30cd51e2b8,ImportError,Success,
934a8308a4ec09e2e0756a313a915622,https://gist.github.com/kspeeckaert/934a8308a4ec09e2e0756a313a915622,ImportError,ImportError,
9dad6c4ab0d8d7dbf3dc,https://gist.github.com/DavidYKay/9dad6c4ab0d8d7dbf3dc,ImportError,ImportError,
a6f4e6c4b18aa7ab932f5f94fbab3760,https://gist.github.com/FilipDominec/a6f4e6c4b18aa7ab932f5f94fbab3760,ImportError,NameError,
471779,https://gist.github.com/sampsyo/471779,NameError,,
3256649,https://gist.github.com/maximebf/3256649,ImportError,AttributeError,
a369b7a31d9dcab46b4a034be7d263b2,https://gist.github.com/bosswissam/a369b7a31d9dcab46b4a034be7d263b2,Success,,
0cdd8d6adb8463961f50bd1845faddf8,https://gist.github.com/rosinality/0cdd8d6adb8463961f50bd1845faddf8,ImportError,ImportError,
2024199,https://gist.github.com/dplepage/2024199,ImportError,NameError,
3341591,https://gist.github.com/meyer9/3341591,ImportError,ImportError,
30084c5cb0dd0b5a8b571a2eb23eab20,https://gist.github.com/Sinhue-masan/30084c5cb0dd0b5a8b571a2eb23eab20,Success,,
3e7f814187c715541ef2,https://gist.github.com/prim/3e7f814187c715541ef2,NameError,,
1330542,https://gist.github.com/esehara/1330542,ImportError,Success,
8204593,https://gist.github.com/corpit/8204593,Success,,
7665915,https://gist.github.com/gregvish/7665915,SyntaxError,,
2721811,https://gist.github.com/ttscoff/2721811,ImportError,ImportError,
7982653,https://gist.github.com/syrusakbary/7982653,Success,,
7e7dfa93d026d23354f2934fa60a4d72,https://gist.github.com/pudquick/7e7dfa93d026d23354f2934fa60a4d72,ImportError,,
615769df8b8d97eaa7b24c46de1eb9e5,https://gist.github.com/rms1000watt/615769df8b8d97eaa7b24c46de1eb9e5,Success,,
1551239,https://gist.github.com/hkb/1551239,Success,,
16ce4914683da30f87d0,https://gist.github.com/yuyay/16ce4914683da30f87d0,ImportError,ImportError,
924094,https://gist.github.com/fabiant7t/924094,ImportError,Success,
